ID,MARKETING_CODE,STATUS_PANTINUM,STATUS_GOLD,STATUS_SILVER,NUM_DEAL,LAST_DEAL,ADVANCE_PURCHASE,FARE_L_Y1,FARE_L_Y2,FARE_L_Y3,FARE_L_Y4,FARE_L_Y5,KM_L_Y1,KM_L_Y2,KM_L_Y3,KM_L_Y4,KM_L_Y5,CHANGE_CAR,DELAYED_CAR,CALL_CENTER_FLAG,VIP_SERVICE,BUYER_FLAG
15614,4,0,0,0,6,32,26,186,189,178,178,182,171.2,136.4,142.7,145.9,162.3,0,0,0,0,0
15615,4,0,0,0,4,40,21,161,154,162,168,169,186,165.9,179.9,212.4,183.6,0,0,0,0,0
15616,1,0,0,1,5,36,20,159,171,172,171,175,188.6,210.2,206.2,213.5,204.6,0,1,0,1,0
15617,4,0,1,0,9,40,22,334,340,331,336,333,304.5,343,324.9,356.8,354.6,0,0,0,0,0
15618,5,0,0,0,3,56,24,187,166,161,165,164,207.8,237.1,199.4,168.9,153.8,0,0,0,0,0
15619,1,0,0,0,6,32,23,173,172,171,172,164,114.4,158.8,135.7,132,126.8,0,1,0,0,0
15620,1,0,0,0,6,32,17,176,182,181,193,187,148.7,122.7,144.4,187.8,244.6,0,0,0,0,0
15621,5,0,0,1,2,116,23,225,220,220,230,235,256.6,201.7,251.5,255.9,283.2,0,0,0,0,0
15622,1,0,0,0,7,28,14,183,191,183,185,194,159.7,177,184.1,189.5,234.2,0,0,0,0,0
15623,1,0,0,0,1,168,24,163,165,169,162,170,197.3,182.4,183.5,157.3,172.8,0,0,0,0,0
15624,3,0,0,0,4,40,15,163,163,171,158,137,190.7,166,104.9,120.3,143.4,0,0,0,0,1
15625,3,0,1,0,5,68,26,339,323,323,301,296,341,318,343.1,310.7,280.4,0,0,0,0,0
15626,1,0,0,0,5,28,16,141,124,129,133,136,125.3,121.7,149.8,84.9,79.2,0,0,0,0,0
15627,2,0,1,0,5,60,27,291,289,293,301,300,380.8,366.5,350.3,399.6,340.2,1,1,0,0,0
15628,2,0,0,1,7,40,30,243,241,253,261,257,255.2,197.2,222.6,249.6,270.6,1,0,0,0,0
15629,1,1,0,0,4,120,30,508,467,480,527,466,448.8,444,474.3,465.1,475.5,0,0,0,1,0
15630,4,0,0,0,3,68,23,204,196,195,212,213,155.7,145.9,155.3,181.4,180.5,0,0,0,0,0
15631,4,0,1,0,1,368,28,365,356,363,360,365,311.3,335.3,385.1,420.9,390.9,0,1,1,1,0
15632,4,0,0,0,2,88,11,173,167,171,167,180,156.4,153.4,180.1,139.6,176.7,0,0,0,0,1
15633,3,0,0,0,1,132,12,120,128,129,124,119,171.1,128.6,146.4,144.2,102.4,0,0,0,0,0
15634,2,0,0,1,5,40,20,187,207,179,203,206,249.2,257.7,241,231.1,242.6,0,0,0,0,0
15635,3,0,0,1,1,300,27,290,296,299,299,298,295.8,283.3,260.9,304.4,285.4,0,0,0,1,0
15636,1,0,1,0,4,84,27,329,334,344,326,326,347.6,344.8,300.5,303,317.4,0,0,0,0,0
15637,3,0,0,0,4,32,33,121,120,128,130,127,88.3,90.1,97.7,98.7,90.4,0,0,0,0,0
15638,3,0,0,0,4,40,15,148,137,149,147,127,122.9,122.3,95.2,131,83.1,0,0,0,0,0
15639,5,0,0,0,1,180,24,175,179,175,175,180,182.6,153.2,144.4,196.8,207,0,1,0,0,0
15640,1,0,0,0,1,168,27,186,191,165,160,170,143.6,148.4,122.9,140.7,127.4,0,0,0,0,0
15641,3,0,0,0,2,88,20,177,173,178,183,174,176.8,182.2,177.2,175,155.4,0,0,0,0,0
15642,2,0,0,1,3,64,25,99,186,155,159,169,224.2,218.2,190.3,222.7,177.4,0,0,0,0,0
15643,1,0,0,1,2,116,28,197,206,223,220,226,206.5,211,228.6,252.8,259.1,1,0,0,0,1
15644,5,0,0,0,3,44,26,129,116,123,131,146,151.3,152.5,123.5,119.7,142.1,0,0,0,0,0
15645,2,0,0,1,6,56,26,321,327,325,318,318,304.2,310.2,338.6,266.8,273.2,0,0,0,1,0
15646,5,0,0,1,1,248,21,247,255,253,241,244,217.2,217.2,219.5,270.3,245.2,0,1,0,1,0
15647,3,0,0,0,6,24,24,163,147,134,143,136,176,164,186.6,186.2,159.9,0,0,0,0,0
15648,5,0,0,0,4,48,16,179,183,192,183,181,182.5,183.9,177.1,155.3,166.7,0,1,0,0,0
15649,5,0,0,0,8,20,15,140,136,139,138,140,158.9,155.3,152.4,110.7,152.1,0,0,0,0,0
15650,5,0,0,0,6,28,28,168,165,135,134,135,136,133.6,129.4,101.4,129.8,0,0,0,0,0
15651,1,0,0,0,2,108,25,209,198,198,202,199,220.9,230.7,177,178.6,182.7,0,0,0,0,1
15652,2,0,0,1,5,52,23,240,246,250,246,262,314.4,284.6,273.8,276.9,279.9,0,0,0,0,0
15653,4,0,0,1,3,84,23,247,246,247,237,258,257,213.1,246.3,242,263.9,0,1,0,0,0
15654,4,0,0,0,3,44,10,130,123,129,126,134,144.4,166.5,126.7,108.2,129.4,0,1,0,0,1
15655,2,0,0,0,4,52,16,118,170,193,205,194,175,190.2,178,142.6,148.9,0,0,0,0,0
15656,3,0,0,0,4,44,19,187,166,168,191,177,179.7,155.9,174.6,160.3,170.5,0,0,0,0,0
15657,1,0,1,0,9,36,22,323,312,323,326,327,337.2,371.7,354.1,356.7,297.9,0,1,0,0,0
15658,1,0,0,0,4,40,24,146,142,142,139,136,145.9,180.4,151.1,165.1,139.6,0,1,0,0,0
15659,1,0,0,0,0,0,21,195,179,178,184,173,157.3,166,201.9,190.6,162.5,0,0,0,0,0
15660,5,0,0,0,4,44,22,173,180,175,175,173,189.1,174.1,192.6,200.6,166.6,0,0,0,0,0
15661,5,0,0,0,4,36,13,121,125,132,127,130,67.7,0,62.1,104.1,95.5,0,0,0,0,0
15662,4,0,0,0,2,76,20,145,149,149,146,137,139,119.7,148.9,145.4,148.5,0,0,0,0,0
15663,4,0,0,0,4,36,18,141,129,130,129,129,89.6,117,100.6,138.3,155,0,0,0,0,0
15664,3,0,0,0,4,40,15,152,151,146,138,114,119.8,76,100.7,111.5,144.1,0,0,0,0,0
15665,3,0,0,0,5,40,20,204,206,196,196,180,212.5,177.4,175.2,163.8,110.8,0,0,0,0,0
15666,5,0,0,0,5,40,26,181,178,172,164,174,163.3,145.6,159.8,179.4,181.2,0,0,0,0,0
15667,4,0,0,0,3,64,22,183,201,182,182,181,160.9,183.1,151.7,157.8,165.5,0,0,0,0,0
15668,3,0,0,1,1,216,22,231,214,216,212,217,251.7,252.9,239.7,218,209.1,0,0,0,0,0
15669,4,0,0,0,0,0,26,173,172,181,185,185,173.9,199.3,183.5,172.5,179.8,0,0,0,0,0
15670,3,0,0,0,6,36,17,174,182,188,193,189,172.8,174.2,176.3,194.1,220.8,0,0,0,0,0
15671,2,0,0,0,5,36,24,170,167,174,168,167,155.8,139.6,145.2,120,145.5,0,0,0,0,1
15672,3,0,0,0,8,20,17,141,143,139,138,140,132.1,141.9,165.7,125.8,124.6,0,0,0,0,0
15673,4,0,0,0,3,48,19,138,134,135,138,144,165.4,166,191.7,222,206.4,0,0,0,0,0
15674,3,0,0,0,4,32,16,125,127,122,99,129,52.4,79,94.8,117.1,132.3,0,0,0,0,0
15675,5,0,0,0,4,44,18,178,197,186,176,170,148.7,169.2,173.2,108.3,163,0,0,0,0,0
15676,5,0,0,0,2,80,21,166,154,160,163,155,192.1,189,160.1,146.2,154.5,0,0,0,0,0
15677,1,0,0,1,9,24,27,218,213,212,216,222,233.1,260.8,232.8,231,230.9,0,0,0,1,0
15678,5,0,0,0,4,32,16,105,110,116,120,100,112.7,118.5,104.6,101.2,87.4,0,0,0,0,0
15679,2,0,0,0,5,24,17,125,122,120,110,123,72.2,109,130.1,92.7,86.5,0,0,0,0,0
15680,4,0,0,0,2,84,17,162,164,162,162,162,150,179.7,197.1,170.3,175.2,0,0,0,0,0
15681,3,0,0,0,3,60,19,192,184,173,175,163,171.8,160.5,178.9,160.3,177.2,0,0,0,0,0
15682,4,0,0,1,3,76,20,226,220,224,227,224,211.9,155.7,227.2,226.1,265.3,0,0,0,1,0
15683,5,0,0,0,7,24,19,116,123,140,167,161,127.1,157.6,102.2,104.4,96.5,0,1,0,0,0
15684,1,0,0,0,3,52,15,159,150,142,111,142,178.7,125.2,131.6,136.4,165.3,0,0,0,0,0
15685,1,0,0,0,4,36,16,139,138,136,144,141,116.6,97.8,115.6,111.6,115.1,0,0,0,0,0
15686,5,0,0,0,8,20,23,127,133,129,132,133,119.4,128.7,103.2,89,94.1,0,0,0,0,0
15687,3,0,0,0,2,76,19,138,139,142,147,149,103.4,136.8,165.6,198.8,213.5,0,0,0,0,0
15688,1,0,0,0,5,28,16,139,141,133,127,120,137.3,80.6,53.1,70.3,47.5,0,0,0,0,0
15689,4,0,0,1,8,28,27,195,210,197,171,194,226,198.3,166.5,220.1,240.5,0,0,0,0,0
15690,5,0,0,1,4,48,21,180,188,177,164,163,203.3,201.1,206.5,208.1,206.3,0,0,0,0,0
15691,4,0,0,0,9,24,20,202,193,202,198,196,231.3,188.3,216.1,172.3,106.7,0,1,0,0,0
15692,3,0,0,0,4,48,18,195,184,182,191,188,195.4,195.5,203.5,194.8,194.4,0,1,0,0,0
15693,1,0,0,0,5,28,17,136,128,139,141,147,127.6,166.3,185.7,179,160.5,0,0,0,0,0
15694,5,0,0,0,4,36,14,141,129,134,138,135,119.1,117.7,136.1,102.6,112.7,0,0,0,0,0
15695,5,0,0,1,4,44,32,172,188,191,179,181,160.4,156.7,252.4,233.2,237.3,0,0,0,0,0
15696,2,0,0,0,1,156,29,146,153,154,155,148,91.8,106.6,147.8,147.6,169.6,0,0,0,0,0
15697,3,0,0,0,0,0,22,129,107,122,117,126,137.7,140.2,139.3,147.2,157.3,0,0,0,0,0
15698,4,0,0,0,1,176,25,174,177,180,176,181,187.5,168.1,143.6,162.9,204.8,0,0,0,0,0
15699,3,0,0,0,4,44,13,174,170,179,179,173,141.2,158.5,138.1,118.5,174,0,0,0,0,0
15700,5,0,0,0,5,32,18,149,146,143,130,132,131.6,148.2,164.6,154,166.6,0,0,0,0,0
15701,5,0,0,0,9,20,14,187,174,166,169,170,115.9,173.9,213.4,203.7,155.1,0,0,0,0,0
15702,1,1,0,0,5,84,22,417,402,433,417,336,398.8,466.6,480.5,436.7,386.5,0,0,1,1,0
15703,5,0,0,1,3,76,29,215,217,213,207,220,198,184.1,240.3,223.4,238.4,0,0,0,0,0
15704,5,0,0,0,3,60,25,170,180,182,183,191,148.1,150.2,193.7,211.4,209.8,0,0,0,0,0
15705,1,0,0,0,5,28,15,127,112,125,122,135,77.4,142.5,107.7,137.9,140.7,0,0,0,0,0
15706,2,0,0,0,3,60,23,202,169,168,169,183,195.1,174,169.1,206.5,188.8,0,1,0,0,0
15707,5,0,0,0,2,76,27,219,168,180,162,149,208.7,152.5,178.6,188.6,187,0,0,0,0,0
15708,5,0,0,0,2,84,10,163,155,164,166,155,122.1,143,167.4,147.6,129.3,0,0,0,0,0
15709,4,0,1,0,3,120,28,354,353,348,342,325,309.8,306.7,314.6,354.4,298,0,1,0,1,0
15710,1,0,0,0,7,20,24,144,128,133,137,139,104.4,142.9,174.2,142.2,153.4,0,0,0,0,0
15711,5,0,0,0,6,24,21,128,119,120,120,130,144.7,151.6,143.7,161.1,126.8,0,0,0,0,0
15712,4,0,0,0,2,36,20,41,75,24,58,69,163.4,140.3,113.1,151.9,146.6,0,1,0,0,0
15713,4,0,0,0,5,28,16,130,125,135,139,128,81.8,121.4,122.9,83.3,109.6,0,0,0,0,0
15714,5,0,0,0,4,36,23,132,124,135,136,130,144.8,119.9,167.3,133.1,122.8,0,0,0,0,0
15715,2,0,0,0,4,44,22,128,147,140,139,164,103.6,99.2,97.2,141.4,145.2,0,1,0,0,0
15716,2,0,0,1,2,72,26,138,143,141,142,144,208.5,217.9,217.5,196.5,177.3,0,1,0,1,0
15717,5,0,0,0,2,88,18,173,174,174,171,178,186.6,187.7,163.5,169.2,158.1,0,0,0,0,0
15718,5,0,0,1,3,72,20,202,207,209,210,214,218.4,210,214.2,246.9,198.5,0,0,0,0,0
15719,5,0,0,0,2,80,17,155,162,165,165,165,134.6,78.9,103.4,76.3,105.9,0,0,0,0,0
15720,1,0,0,0,3,56,21,169,160,158,157,167,172.8,160.2,189.2,181.4,172.7,0,0,0,0,0
15721,1,0,0,1,4,64,23,257,256,249,247,247,279.5,316.5,309.2,285.3,249.2,1,0,0,0,0
15722,3,0,0,0,5,32,22,131,129,126,139,146,205.4,208.8,209.4,179.7,156.8,0,0,0,0,0
15723,1,0,0,0,5,40,18,195,182,181,197,198,142.7,157.4,164.6,154.6,168.8,0,0,0,0,0
15724,1,0,0,0,7,24,17,143,116,147,165,158,148.1,159.1,147.8,175.4,177.9,0,0,0,0,1
15725,4,0,0,0,3,44,15,136,132,138,143,144,167.5,132.2,137.3,170.5,188.7,0,0,0,0,0
15726,3,0,0,0,5,40,20,212,196,200,180,181,142.7,205.2,170.4,190.3,183.1,0,0,0,0,0
15727,5,0,0,0,2,72,23,144,141,139,124,133,74.8,77.2,104.8,109.4,118.5,0,0,0,0,0
15728,3,0,1,0,8,44,24,323,321,323,330,335,338.1,301.3,289.9,344.4,360.1,0,0,0,0,0
15729,4,0,0,0,6,28,14,146,143,148,147,144,131.1,148.7,193.2,201.1,181.4,0,0,0,0,0
15730,3,0,0,0,4,36,17,129,130,131,135,143,168,103.8,114.1,106.7,120.7,0,0,0,0,0
15731,3,0,0,0,3,36,16,109,100,115,150,79,92.6,105.7,93.3,94.4,123,0,0,0,0,0
15732,1,0,0,0,4,44,21,168,165,174,171,167,186.4,205.5,230.6,214,153.3,0,0,0,0,0
15733,1,0,0,0,3,56,24,160,165,165,167,165,142.6,116.7,140.8,160.6,157.1,0,0,0,0,0
15734,4,0,0,0,4,44,28,159,158,161,156,151,170.2,128.6,136.7,154.6,135.7,0,1,0,0,0
15735,3,0,0,0,5,28,17,122,117,121,91,88,103.6,85.9,80.5,76.2,55.7,0,0,0,0,0
15736,3,0,0,0,5,28,19,131,127,135,137,137,187.7,138.2,135,118.9,181.3,0,0,0,0,0
15737,1,0,0,0,5,28,18,134,131,129,122,128,124.6,131.5,118.5,124.6,77.7,0,0,0,0,0
15738,3,0,0,1,4,48,22,175,174,183,191,196,194.1,214.9,191.8,243.3,238.8,0,0,0,0,0
15739,2,0,0,0,0,0,18,176,171,166,169,161,153.8,169.3,124.3,117.4,98.2,0,0,0,0,0
15740,3,0,0,1,7,24,19,182,160,173,158,153,204.9,212.7,219.6,204,180.8,0,0,0,1,0
15741,3,1,0,0,6,80,27,571,560,513,480,519,528.7,515.3,538.1,555.1,521.3,0,0,0,0,0
15742,1,0,0,0,6,24,17,136,138,136,137,140,128,110.5,112.8,173,179.9,0,0,0,0,0
15743,5,0,0,0,7,20,20,115,116,138,130,137,55.8,102.7,95.2,112.7,115.7,0,0,0,0,0
15744,1,0,0,0,2,72,28,140,146,144,152,149,124.9,111.6,121.3,132.4,173,0,0,0,0,0
15745,4,0,0,0,4,36,16,123,130,136,138,136,130.1,141,153.3,191.8,126.8,0,0,0,0,0
15746,3,0,0,1,1,240,18,246,243,238,229,228,250.4,263.8,238.6,222.4,214.3,0,0,0,1,0
15747,1,0,0,1,3,76,24,213,223,218,219,223,315.2,279.5,229.6,265.8,260.2,1,0,0,0,0
15748,5,0,0,0,3,68,14,199,197,210,202,192,164.6,201.8,177.3,162.4,179.8,0,0,0,0,0
15749,2,0,0,0,4,32,13,146,147,149,135,128,158.4,127.5,136.5,163.4,124.3,0,0,0,0,0
15750,5,0,0,0,2,68,20,142,135,136,128,134,119.7,92.8,98.7,121.4,147.3,0,0,0,0,0
15751,2,0,0,1,6,36,31,151,202,211,225,175,333.6,284.9,264.4,245.6,220.8,1,0,0,0,0
15752,5,0,0,0,5,36,17,163,170,178,179,183,149.6,149.9,157.4,122.1,186.5,0,1,0,0,0
15753,2,0,0,0,3,48,21,138,138,135,140,150,135.5,200.8,182.7,219.5,192.6,0,0,0,0,0
15754,5,0,0,0,5,32,23,131,135,128,148,148,126.4,116.9,151.4,131.2,156.6,0,0,0,0,0
15755,4,0,0,0,9,24,28,185,176,168,162,166,174.3,161.9,147.9,157.3,184.4,0,0,0,0,0
15756,1,0,0,0,3,48,18,130,143,143,122,102,178.8,148.4,122.9,73.1,74.2,0,0,0,0,0
15757,3,0,0,1,7,28,13,208,199,195,200,204,227.5,227.2,219.4,262.6,222,0,0,0,1,0
15758,4,0,0,0,6,28,31,177,155,159,165,162,178.4,164.7,174.9,187.1,165,0,0,0,0,1
15759,5,0,0,0,3,52,19,149,152,150,150,156,100.9,128.1,145,171.2,191.7,0,0,0,0,1
15760,5,0,0,1,2,128,26,265,254,251,255,260,249.3,234.4,246.3,237.5,273,0,0,0,0,0
15761,4,0,0,0,3,60,16,176,169,171,164,168,164.6,161.8,156.3,139.8,159.8,0,0,0,0,0
15762,3,0,0,0,7,20,17,127,134,134,131,136,166.1,162.4,147.1,125.2,142.4,0,0,0,0,0
15763,3,0,0,0,1,160,24,170,168,156,160,156,157.2,156.7,152.7,121.3,100,0,0,0,0,0
15764,3,0,0,1,2,112,19,216,208,215,218,223,219.3,227.5,239.5,228.8,272.8,0,0,0,1,1
15765,2,0,0,0,2,92,17,167,170,174,179,165,172.5,167.9,163,167.9,166.1,0,1,0,0,0
15766,3,0,0,0,6,28,25,169,184,170,165,166,101.2,122.8,136.7,154.7,175.5,0,0,0,0,0
15767,5,0,0,0,5,28,14,129,146,134,127,110,138.8,123.5,154.8,209,140.8,0,1,0,0,0
15768,2,0,0,0,2,84,17,169,180,159,162,175,148.8,152.9,130.8,143.3,181.4,0,0,0,0,1
15769,2,0,0,0,9,0,24,137,147,132,118,120,165.2,119,140,118.5,78.5,0,0,0,0,0
15770,1,0,0,0,8,20,16,134,131,129,134,133,106.5,137.1,145.8,123.8,137.3,0,0,0,0,0
15771,4,0,0,0,3,64,19,179,170,180,182,182,181.4,202.2,214.6,174.4,196.7,0,1,0,0,0
15772,3,0,0,0,5,36,17,180,170,162,160,167,158.3,192.8,228.3,204,145.5,0,0,0,0,0
15773,1,0,0,0,4,44,13,177,184,176,185,186,120.3,123.3,145.5,197,185.5,0,0,0,0,0
15774,1,0,0,0,4,44,22,169,180,187,174,182,107.2,89.9,131.1,171.3,167.2,0,0,0,0,0
15775,3,0,0,1,4,76,23,254,266,302,305,293,283,264.2,239.8,233.1,270.8,0,0,0,1,0
15776,2,0,0,1,3,116,22,338,334,339,333,335,273.2,271.5,286.5,310.5,336.1,0,0,0,0,0
15777,3,0,0,0,2,64,23,139,136,136,127,126,121,124.5,154.6,141.9,145.7,0,0,0,0,0
15778,5,0,0,1,4,48,20,184,191,186,188,185,187.4,212.9,215.4,202,215.6,0,0,0,0,0
15779,4,0,1,0,5,68,30,331,324,325,328,341,343.8,336.3,321.3,307.8,327.4,0,0,0,1,0
15780,3,0,0,0,5,40,19,192,187,184,181,166,170.3,153.7,170.6,133.6,141.3,0,1,0,0,0
15781,5,0,0,0,4,56,26,230,218,209,215,209,191.5,152.5,188.5,203.2,188.8,0,0,0,0,1
15782,1,0,0,0,2,92,32,153,156,166,177,175,222.7,213,235,180.4,147.3,0,0,0,0,0
15783,5,0,0,1,5,44,24,218,221,214,208,206,270.1,255.3,241.1,263.5,208,0,0,0,0,0
15784,1,0,0,0,8,0,27,154,127,138,119,120,227.9,181.5,163.6,107.2,120.7,0,1,0,0,0
15785,2,0,0,0,5,32,18,139,141,141,149,152,116.8,145.8,174.7,161.9,148.8,0,1,0,0,0
15786,4,0,0,0,3,48,14,121,121,152,143,143,128.3,137,147.4,143.3,155.1,0,0,0,0,0
15787,1,0,0,0,4,32,20,134,137,137,132,124,125.5,153.3,132.2,125,127.9,0,0,0,0,0
15788,3,0,0,0,5,28,24,131,119,128,125,131,129.3,149.7,92.7,101.9,136.1,0,0,0,0,0
15789,4,0,0,0,5,36,25,178,178,179,174,167,149.5,129.9,158.7,184.3,143.1,0,0,0,0,0
15790,2,0,0,0,3,44,25,127,132,136,130,133,127.2,106.6,113.9,114.7,119.9,0,1,0,0,0
15791,3,0,0,0,6,28,20,164,162,157,161,162,147.2,151.9,191.6,170.3,170.1,0,0,0,0,0
15792,4,0,0,0,6,32,22,178,174,167,179,171,116.2,101.5,144.2,144.6,151.5,0,0,0,0,0
15793,2,0,0,0,3,44,18,126,138,150,153,169,135.8,168.2,113.7,140.2,156.8,0,1,0,0,0
15794,3,0,0,0,6,24,13,127,130,125,125,130,151.5,146.6,107.1,94.3,120.1,0,0,0,0,0
15795,3,0,0,0,2,116,17,228,225,228,224,213,159.8,210.9,197.3,171.8,213.1,0,0,0,0,0
15796,1,0,0,0,4,36,16,142,138,135,142,144,122.2,127.9,146.8,158.3,157.6,0,0,0,0,0
15797,3,0,0,0,1,148,21,131,145,137,135,146,137.7,120.3,129.2,148.9,165.5,0,0,0,0,0
15798,3,0,0,0,5,28,24,141,140,137,129,140,120.7,105.5,130,127.7,123.7,0,0,0,0,0
15799,1,0,0,0,4,36,23,146,144,135,126,114,104.8,101.1,56.6,84.5,72.1,0,0,0,0,0
15800,3,0,0,0,6,24,19,111,135,130,125,139,84.7,72,123.6,117.1,84.7,0,0,0,0,1
15801,4,0,0,1,4,44,24,161,170,169,178,176,196.1,247.4,241.8,191.3,190.2,0,0,0,1,0
15802,5,0,0,0,3,0,18,171,160,73,48,54,106.3,55.7,50.1,87.4,73.7,0,0,0,0,0
15803,5,0,0,1,8,28,28,219,216,213,208,218,249.7,207.6,201.5,226.9,223.9,0,0,0,1,0
15804,4,0,0,0,5,20,13,206,127,98,85,75,188.8,180.7,156,136.4,136.8,0,0,0,0,0
15805,2,0,0,0,0,0,21,187,181,184,182,184,192.4,156.5,217.3,204.2,194.4,0,0,0,0,0
15806,4,0,0,1,3,76,27,213,226,226,217,214,205.3,208.6,222.6,200.6,196.6,1,0,0,1,0
15807,1,0,0,1,5,48,19,219,221,216,210,207,262.2,248.7,226.9,225.3,207.9,0,0,0,0,0
15808,1,0,0,1,3,76,22,233,239,234,228,221,238.6,266.5,288.6,276.3,255.2,0,0,0,0,0
15809,5,0,0,0,6,24,18,127,149,150,126,132,139.2,146.7,159.3,142.8,145.9,0,0,0,0,0
15810,2,0,0,0,5,40,13,188,163,176,193,192,217.3,171,160.7,192.4,163.1,0,0,0,0,0
15811,5,0,0,0,7,28,27,185,161,176,189,184,211.8,228.1,190.2,185,164.2,0,0,0,0,0
15812,4,0,0,0,2,80,21,153,153,176,165,171,194.9,188.9,196.2,180.9,197.7,0,0,0,0,0
15813,2,0,0,0,2,72,20,134,142,130,128,140,106.3,125.6,172,146.3,175.2,0,0,0,0,0
15814,4,0,0,1,2,76,15,149,146,133,149,154,254.6,234,184.5,163.4,178.8,0,0,0,1,0
15815,3,0,0,1,3,112,30,330,331,324,325,327,238.4,236.5,259.4,302.8,335.8,0,0,0,0,0
15816,3,0,0,0,5,28,26,130,136,124,133,125,157.9,154.2,120.9,148.8,129.7,0,0,0,0,0
15817,4,0,0,1,8,24,24,170,173,181,178,181,234.8,269,248.1,232.1,217.7,0,1,0,1,0
15818,5,0,0,0,4,48,30,156,165,172,184,181,143.4,173.4,198,201.2,211.7,0,0,0,0,0
15819,1,0,0,0,1,124,29,117,124,130,121,113,175.7,166.6,159,172.8,119.7,0,0,0,0,0
15820,1,0,0,0,5,36,25,168,170,170,168,173,113.8,142.5,130,146.4,154.1,0,0,0,0,0
15821,1,0,0,0,6,36,17,182,197,206,195,187,156,115.3,143.7,137.7,153.4,0,0,0,0,0
15822,3,0,0,0,4,32,14,165,164,121,126,121,158.3,169.8,189.3,153.6,178.5,0,0,0,0,1
15823,5,0,0,0,6,24,12,133,134,135,137,127,187.2,220.4,183.2,160.8,147,0,0,0,0,0
15824,1,0,0,0,4,48,21,179,177,181,173,164,139.6,105.2,158.9,123.3,144.4,0,0,0,0,0
15825,4,0,0,1,7,28,17,171,175,162,165,169,153.5,200.3,232,233.1,207.8,0,0,0,1,0
15826,1,0,1,0,4,52,27,197,198,204,202,224,322.9,338.2,320,270.3,251.5,0,1,0,1,0
15827,3,0,0,1,7,28,20,188,180,179,174,182,202,167.3,227.3,249.4,255.4,0,0,0,0,0
15828,2,0,0,1,6,48,33,263,265,272,268,254,313.5,307,257.6,239.7,271.8,0,0,0,1,0
15829,4,0,0,0,1,148,31,137,145,151,132,131,181.1,151.7,126.3,138.4,106,0,0,0,0,0
15830,2,0,1,0,5,68,27,336,336,321,328,324,348.1,330,324.8,370.3,343.6,0,1,0,1,1
15831,1,0,0,1,3,76,20,221,206,191,198,232,210.3,204.6,207.1,188.6,244.7,0,0,0,0,0
15832,1,0,0,1,4,76,26,311,286,293,260,269,254.5,229.2,267.4,290.8,255.7,0,0,0,0,0
15833,5,0,0,0,4,48,24,197,177,184,181,189,184.1,162.4,182,198.2,208.3,0,0,0,0,0
15834,3,0,0,1,3,72,23,196,194,211,210,205,236.5,220,212,233.9,193.6,1,0,0,0,1
15835,1,0,0,0,7,20,16,130,131,128,132,143,123,147.5,163.3,154.6,169.3,0,0,0,0,0
15836,4,0,0,0,4,36,22,136,140,133,125,131,129.1,103.6,115.4,143.9,124,0,0,0,0,0
15837,3,0,1,0,2,144,34,306,295,283,287,293,320.8,324.9,334.8,338.6,303.1,0,0,0,1,0
15838,5,0,0,0,5,28,16,127,124,133,123,114,104.2,91.4,71.3,85.7,56,0,0,0,0,0
15839,2,0,0,1,1,176,25,177,176,202,210,195,232.6,226.5,222.4,204,150.2,0,0,0,1,1
15840,3,0,0,0,4,32,13,144,139,135,124,130,150.6,153.3,138.9,151.2,120.6,0,0,0,0,0
15841,5,0,0,0,3,48,25,140,131,136,135,146,168.8,143,115.9,137.8,174.5,0,0,0,0,0
15842,4,0,0,0,8,24,16,172,180,173,178,171,177,182.8,190.3,205.2,193.5,0,0,0,0,0
15843,4,0,0,0,4,36,21,143,143,138,144,131,155.4,162.2,177,159.2,175.9,0,0,0,0,0
15844,4,0,0,0,3,60,18,171,168,171,169,161,164.3,198.8,186.6,158.2,173.4,0,0,0,0,0
15845,3,0,0,0,3,44,11,126,134,129,127,127,158.4,116.2,139.9,110.6,99.5,0,0,0,0,0
15846,3,0,0,1,7,36,20,253,251,259,251,262,269.7,241.1,272.5,277.1,318.2,1,0,0,0,1
15847,3,0,0,0,6,24,16,136,125,126,142,138,149.9,167.8,168,135.1,183.6,0,0,0,0,0
15848,4,0,0,0,5,28,17,126,129,135,126,121,107.5,131.9,174.5,159,119.5,0,1,0,0,0
15849,5,0,0,0,3,52,14,144,150,137,133,152,99.4,128.8,159,169.9,171.9,0,0,0,0,0
15850,5,0,0,0,4,36,18,125,131,124,129,128,160,125.6,82.9,70.2,46.6,0,0,0,0,0
15851,4,0,1,0,5,68,24,315,313,320,331,327,304.1,322.2,331.3,346.3,314.1,0,0,0,0,0
15852,4,0,0,0,2,80,21,181,168,159,162,163,147.5,175.2,178,146.1,132.4,0,0,0,0,0
15853,4,0,0,0,1,124,12,143,135,125,124,137,129.9,165.4,180.5,141.8,113.3,0,0,0,0,1
15854,4,0,1,0,6,48,29,289,289,288,283,294,300.3,356.6,314.2,313.6,304.6,0,0,0,0,0
15855,5,0,0,1,2,104,28,199,205,208,207,205,289,259.3,244.6,261.8,217.4,0,1,0,1,0
15856,4,0,0,0,2,68,22,139,117,128,129,128,170.2,161.5,138.1,158.5,131.5,0,0,0,0,0
15857,4,0,0,1,9,28,25,241,237,231,248,247,240.2,257.3,252.1,249.4,225.2,0,1,0,0,0
15858,3,0,0,0,5,32,19,167,164,167,164,148,117.5,159.8,148.4,155.9,108.6,0,0,0,0,0
